##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_000255335.2	PRJNA166945	SAMN00849407	AFFJ00000000.1	representative genome	34638	34638	Galendromus occidentalis	na	na	latest	Scaffold	Minor	Full	2012/03/27	Mocc_1.1	Baylor College of Medicine	GCA_000255335.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/335/GCF_000255335.2_Mocc_1.1	na	na	na	haploid	invertebrate	151460383	151060976	51.500000	0	2064	3840	NCBI RefSeq	NCBI Galendromus occidentalis Annotation Release 102	2021/05/24	12470	11566	421	17321074
GCF_001594115.1	PRJNA343973	SAMN03982881	LKEZ00000000.1	representative genome	34720	34720	Trachymyrmex septentrionalis	na	Tsep2-gDNA-1	latest	Scaffold	Major	Full	2016/03/25	Tsep1.0	BGI	GCA_001594115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/115/GCF_001594115.1_Tsep1.0	na	na	na	haploid	invertebrate	291747019	283863290	34.500000	0	5836	37588	NCBI RefSeq	NCBI Trachymyrmex septentrionalis Annotation Release 100	2016/09/22	12049	11034	589	na
GCF_021234035.1	PRJNA807346	SAMN21387128	JAJAGA000000000.1	representative genome	35523	35523	Daphnia pulicaria	na	SC F1-1A	latest	Chromosome	Major	Full	2022/01/11	SC_F0-13Bv2	University of Oklahoma	GCA_021234035.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/035/GCF_021234035.1_SC_F0-13Bv2	na	na	na	haploid	invertebrate	185057732	185043332	41.500000	12	155	155	NCBI RefSeq	NCBI Daphnia pulicaria Annotation Release 100	2022/02/17	41982	16865	14837	35119153
GCF_020631705.1	PRJNA780537	SAMN19716601	JAIFAF000000000.1	representative genome	35525	35525	Daphnia magna	na	NIES	latest	Chromosome	Major	Full	2021/10/27	ASM2063170v1.1	Sungkyunkwan University	GCA_020631705.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/631/705/GCF_020631705.1_ASM2063170v1.1	na	na	na	haploid	invertebrate	161452108	161439708	39.500000	10	308	308	NCBI RefSeq	NCBI Daphnia magna Annotation Release 101	2021/11/16	28335	16891	9241	na
GCF_963082655.1	PRJNA1009844	SAMEA112222201	CAUJBY000000000.1	representative genome	35570	35570	Stomoxys calcitrans	na	na	latest	Chromosome	Major	Full	2023/08/09	idStoCalc2.1	WELLCOME SANGER INSTITUTE	GCA_963082655.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/082/655/GCF_963082655.1_idStoCalc2.1	na	na	na	haploid	invertebrate	1070934565	1070633365	38.500000	5	297	297	NCBI RefSeq	GCF_963082655.1-RS_2023_08	2023/08/29	18462	15178	3141	na
GCF_003918875.1	PRJNA801670	SAMN09981888	QXJH00000000.1	representative genome	36100	36100	Haliotis rubra	na	DU_JTF1	latest	Scaffold	Major	Full	2018/12/07	ASM391887v1	Deakin University	GCA_003918875.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/918/875/GCF_003918875.1_ASM391887v1	na	na	na	haploid	invertebrate	1378265264	1378239864	40.500000	0	2854	2854	NCBI RefSeq	NCBI Haliotis rubra Annotation Release 100	2022/02/09	39947	29738	9773	16206015
GCF_032062105.1	PRJNA1071555	SAMN36775350	JAVVLV000000000.1	representative genome	36930	36930	Saccostrea cucullata	na	Sc308-1	latest	Contig	Major	Full	2023/09/27	CSIRO_AGI_Scuc_v1	CSIRO Applied Genomics Initiative	GCA_032062105.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/062/105/GCF_032062105.1_CSIRO_AGI_Scuc_v1	na	na	na	haploid	invertebrate	1170583295	1170583295	33.500000	0	23868	23868	NCBI RefSeq	GCF_032062105.1-RS_2024_01	2024/01/31	55598	42945	9344	26226596
GCF_917208135.1	PRJNA846876	SAMEA7520481	CAKJPL000000000.1	representative genome	37344	37344	Athalia rosae	na	na	latest	Chromosome	Major	Full	2021/10/13	iyAthRosa1.1	WELLCOME SANGER INSTITUTE	GCA_917208135.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/208/135/GCF_917208135.1_iyAthRosa1.1	na	na	na	haploid	invertebrate	171955050	171938294	41.500000	8	14	14	NCBI RefSeq	NCBI Athalia rosae Annotation Release 103	2022/06/08	13515	11393	2035	na
GCF_000485595.1	PRJNA303167	SAMN02953874	AXZU00000000.2	representative genome	37621	37621	Priapulus caudatus	na	na	latest	Scaffold	Major	Full	2015/11/19	Priapulus_caudatus-5.0.1	Washington University (WashU)	GCA_000485595.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/595/GCF_000485595.1_Priapulus_caudatus-5.0.1	na	na	na	haploid	invertebrate	511723334	436575665	45.500000	0	59586	121360	NCBI RefSeq	NCBI Priapulus caudatus Annotation Release 100	2015/11/30	17138	15101	1903	17073934
GCF_947568905.1	PRJNA970818	SAMEA12219414	CANOQP000000000.1	representative genome	37623	37623	Ostrea edulis	na	na	latest	Chromosome	Major	Full	2022/12/16	xbOstEdul1.1	WELLCOME SANGER INSTITUTE	GCA_947568905.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/568/905/GCF_947568905.1_xbOstEdul1.1	na	na	na	haploid	invertebrate	894786893	894665893	35.500000	10	52	52	NCBI RefSeq	GCF_947568905.1-RS_2023_05	2023/05/10	36649	27763	7519	na
GCF_001194135.2	PRJNA305125	SAMN03271701	LGKD00000000.2	representative genome	37653	37653	Octopus bimaculoides	na	UCB-OBI-ISO-001	latest	Chromosome	Major	Full	2022/10/06	ASM119413v2	UC Berkeley	GCA_001194135.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/194/135/GCF_001194135.2_ASM119413v2	na	na	na	haploid	invertebrate	2342518435	1986264087	36.000000	30	145326	145326	NCBI RefSeq	GCF_001194135.2-RS_2023_01	2023/01/05	20144	15684	3956	26268193;35508532
GCF_014529535.1	PRJNA672144	SAMN12533751	VSDI00000000.1	representative genome	38358	38358	Bradysia coprophila	strain=Holo2	na	latest	Chromosome	Major	Full	2020/09/11	BU_Bcop_v1	Brown University	GCA_014529535.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/529/535/GCF_014529535.1_BU_Bcop_v1	na	na	na	haploid	invertebrate	309728657	301939066	35.500000	4	742	742	NCBI RefSeq	NCBI Bradysia coprophila Annotation Release 100	2020/10/29	20106	16546	3311	na
GCF_020882245.1	PRJNA1037176	SAMN22210470	JAJFBC000000000.1	representative genome	40932	40932	Rhopalosiphum padi	na	XX-2018	latest	Chromosome	Major	Full	2021/11/16	ASM2088224v1	China Agricultural University	GCA_020882245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/882/245/GCF_020882245.1_ASM2088224v1	na	na	na	haploid	invertebrate	338184925	338066425	27.500000	4	35	35	NCBI RefSeq	GCF_020882245.1-RS_2023_11	2023/11/09	15592	13285	1816	na
GCF_011947565.3	PRJNA624368	SAMN14444043	JAAVLY000000000.2	representative genome	41117	41117	Pollicipes pollicipes	na	AB1234	latest	Scaffold	Minor	Full	2020/10/27	Ppol_2.1	George Washington University	GCA_011947565.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/947/565/GCF_011947565.3_Ppol_2.1	na	na	na	haploid	invertebrate	769714693	761405241	52.500000	0	1237	1237	NCBI RefSeq	NCBI Pollicipes pollicipes Annotation Release 100	2020/11/06	25670	20420	4220	na
GCF_907165205.1	PRJNA773503	SAMEA7520205	CAJRAZ000000000.1	representative genome	41139	41139	Coccinella septempunctata	na	na	latest	Chromosome	Major	Full	2021/05/17	icCocSept1.1	WELLCOME SANGER INSTITUTE	GCA_907165205.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/907/165/205/GCF_907165205.1_icCocSept1.1	na	na	na	haploid	invertebrate	398849173	398825580	36.500000	10	24	24	NCBI RefSeq	NCBI Coccinella septempunctata Annotation Release 100	2021/10/25	16932	14769	2116	na
GCF_015345945.1	PRJNA771348	SAMN16398860	JADDYM000000000.1	representative genome	41895	41895	Tribolium madens	breed=KSU strain	multiple individuals	latest	Scaffold	Major	Full	2020/11/10	Tmad_KSU_1.1	Kansas State University	GCA_015345945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/345/945/GCF_015345945.1_Tmad_KSU_1.1	na	na	na	haploid	invertebrate	149377654	143773742	32.500000	0	112	112	NCBI RefSeq	NCBI Tribolium madens Annotation Release 100	2021/10/15	12955	12167	638	na
GCF_018153845.1	PRJNA728747	SAMN16729609	JAECYF000000000.1	representative genome	42026	42026	Drosophila bipectinata	na	14024-0381.04	latest	Contig	Major	Full	2021/04/28	ASM1815384v1	Stanford University	GCA_018153845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/153/845/GCF_018153845.1_ASM1815384v1	na	na	na	haploid	invertebrate	192393922	192393922	42.000000	0	125	125	NCBI RefSeq	NCBI Drosophila bipectinata Annotation Release 102	2021/08/20	15439	14424	873	34279216
GCF_023558535.2	PRJNA1034649	SAMN12703433	JAJOLN000000000.1	representative genome	42062	42062	Drosophila nasuta	strain=15112-1781.00	na	latest	Chromosome	Minor	Full	2022/05/31	ASM2355853v2	University of California Berkeley	GCA_023558535.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/558/535/GCF_023558535.2_ASM2355853v2	na	na	na	haploid	invertebrate	171766801	171766351	38.000000	5	281	281	NCBI RefSeq	GCF_023558535.1-RS_2023_11	2023/11/04	15660	14230	1305	35485457
GCF_905147765.1	PRJNA822355	SAMEA7523145	CAJHWX000000000.2	representative genome	42275	42275	Vanessa atalanta	na	na	latest	Chromosome	Major	Full	2021/09/28	ilVanAtal1.2	Wellcome Sanger Institute	GCA_905147765.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/765/GCF_905147765.1_ilVanAtal1.2	na	na	na	haploid	invertebrate	370420815	370417233	33.000000	32	141	141	NCBI RefSeq	NCBI Vanessa atalanta Annotation Release 100	2022/04/04	14188	12431	1589	na
GCF_016801865.2	PRJNA702155	SAMN16414976	JADCQB000000000.2	representative genome	42434	7175	Culex pipiens pallens	na	TS	latest	Chromosome	Major	Full	2022/08/05	TS_CPP_V2	Shandong First Medical University	GCA_016801865.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/801/865/GCF_016801865.2_TS_CPP_V2	na	na	na	haploid	invertebrate	566339288	566169388	37.000000	3	289	289	NCBI RefSeq	GCF_016801865.2-RS_2022_12	2022/12/15	19673	16297	2529	33501937
GCF_943734665.1	PRJNA862463	SAMEA12928206	CALSDQ000000000.1	representative genome	42839	42839	Anopheles aquasalis	na	na	latest	Chromosome	Major	Full	2022/06/24	idAnoAquaMG_Q_19	WELLCOME SANGER INSTITUTE	GCA_943734665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/665/GCF_943734665.1_idAnoAquaMG_Q_19	na	na	na	haploid	invertebrate	176573000	176564600	48.000000	4	90	90	NCBI RefSeq	NCBI Anopheles aquasalis Annotation Release 100	2022/08/22	12989	11511	1366	na
GCF_003676215.2	PRJNA503266	SAMN09625554	QORX00000000.2	representative genome	43146	43146	Rhopalosiphum maidis	na	BTI-1	latest	Chromosome	Major	Full	2019/02/06	ASM367621v3	Cornell University	GCA_003676215.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/215/GCF_003676215.2_ASM367621v3	na	na	na	haploid	invertebrate	326023155	325976255	27.500000	4	220	220	NCBI RefSeq	NCBI Rhopalosiphum maidis Annotation Release 101	2019/02/14	13624	12060	861	na
GCF_943734745.1	PRJNA862536	SAMEA12928218	CALSDZ000000000.1	representative genome	43151	43151	Anopheles darlingi	na	na	latest	Chromosome	Major	Full	2022/06/24	idAnoDarlMG_H_01	WELLCOME SANGER INSTITUTE	GCA_943734745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/745/GCF_943734745.1_idAnoDarlMG_H_01	na	na	na	haploid	invertebrate	181637336	181624736	48.000000	3	65	65	NCBI RefSeq	NCBI Anopheles darlingi Annotation Release 100	2022/07/27	12393	11222	1119	na
GCF_019925205.1	PRJNA1037065	SAMN20525404	JAIOUA000000000.1	representative genome	44670	44670	Metopolophium dirhodum	na	CAU	latest	Chromosome	Major	Full	2021/09/14	ASM1992520v1	China Agricultural University	GCA_019925205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/925/205/GCF_019925205.1_ASM1992520v1	na	na	na	haploid	invertebrate	480811620	480691620	30.000000	9	67	67	NCBI RefSeq	GCF_019925205.1-RS_2023_11	2023/11/09	21365	17524	1887	na
GCF_013753865.1	PRJNA767661	SAMN14973899	JACAWQ000000000.1	representative genome	45264	45264	Acropora millepora	na	JS-1	latest	Chromosome	Major	Full	2020/07/29	Amil_v2.1	Columbia	GCA_013753865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/753/865/GCF_013753865.1_Amil_v2.1	na	na	na	haploid	invertebrate	475381253	475342477	39.000000	14	854	854	NCBI RefSeq	NCBI Acropora millepora Annotation Release 101	2021/10/01	42775	30136	6768	32675347
GCF_932526225.1	PRJNA847078	SAMEA8534429	CAKOAW000000000.1	representative genome	45351	45351	Nematostella vectensis	na	na	latest	Chromosome	Major	Full	2022/03/23	jaNemVect1.1	WELLCOME SANGER INSTITUTE	GCA_932526225.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/932/526/225/GCF_932526225.1_jaNemVect1.1	na	na	na	haploid	invertebrate	269418438	269383238	40.500000	15	47	47	NCBI RefSeq	NCBI Nematostella vectensis Annotation Release 101	2022/06/10	38762	19231	18765	na
GCF_020536995.1	PRJNA903932	SAMN11444935	JAIWYP000000000.1	representative genome	45954	45954	Dreissena polymorpha	na	Duluth1	latest	Chromosome	Major	Full	2021/10/21	UMN_Dpol_1.0	University of Minnesota	GCA_020536995.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/536/995/GCF_020536995.1_UMN_Dpol_1.0	na	na	na	haploid	invertebrate	1797942340	1797675540	35.000000	16	193	193	NCBI RefSeq	NCBI Dreissena polymorpha Annotation Release 100	2022/11/22	51549	36414	14305	34897429
GCF_015706575.1	PRJNA683060	SAMN13694171	JADOBP000000000.1	representative genome	46514	46514	Patiria miniata	na	m_02_andy	latest	Scaffold	Major	Full	2020/12/01	Pmin_3.0	Carnegie Mellon University	GCA_015706575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/706/575/GCF_015706575.1_ASM1570657v1	na	na	na	haploid	invertebrate	608344308	607763808	40.500000	0	30	30	NCBI RefSeq	NCBI Patiria miniata Annotation Release 100	2020/12/07	27818	23044	3969	na
GCF_003704095.1	PRJNA506040	SAMN09007954	RCHS00000000.1	representative genome	46731	46731	Pocillopora damicornis	na	RSMAS	latest	Scaffold	Major	Full	2018/10/31	ASM370409v1	University of Miami	GCA_003704095.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/704/095/GCF_003704095.1_ASM370409v1	na	na	na	haploid	invertebrate	234333463	225726691	38.000000	0	4392	4392	NCBI RefSeq	NCBI Pocillopora damicornis Annotation Release 100	2018/11/26	23077	19935	1905	17716831
GCF_003285875.2	PRJNA501875	SAMN09383009	QMEP00000000.2	representative genome	47314	47314	Drosophila novamexicana	strain=15010-1031.04,08,12	na	latest	Contig	Minor	Full	2018/10/23	DnovRS2.1	University of Arizona/ University of Chiago/ Cornell University	GCA_003285875.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/875/GCF_003285875.2_DnovRS2.1	na	na	na	haploid	invertebrate	177223868	177223868	40.000000	0	269	269	NCBI RefSeq	NCBI Drosophila novamexicana Annotation Release 100	2019/08/28	14480	13260	1117	na
GCF_002042975.1	PRJNA381078	SAMN06562666	MZGG00000000.1	representative genome	48498	48498	Orbicella faveolata	na	FL	latest	Scaffold	Major	Full	2017/03/20	ofav_dov_v1	Smithsonian Tropical Research Institute	GCA_002042975.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/042/975/GCF_002042975.1_ofav_dov_v1	na	na	na	haploid	invertebrate	485532801	355998505	39.000000	0	1932	1932	NCBI RefSeq	NCBI Orbicella faveolata Annotation Release 100	2017/04/04	30178	25929	3179	na
GCF_014898815.1	PRJNA927099	SAMN13781239	JAAABK000000000.1	representative genome	50023	50023	Panonychus citri	breed=McGregor	SS	latest	Contig	Major	Full	2020/10/20	ASM1489881v1	Citrus Research Institute, Southwest University/Chinese Academy of Agricultural Sciences	GCA_014898815.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/815/GCF_014898815.1_ASM1489881v1	na	na	na	haploid	invertebrate	83967451	83967451	31.500000	0	144	144	NCBI RefSeq	GCF_014898815.1-RS_2023_01	2023/01/26	12885	11460	1055	20735493
GCF_917563875.1	PRJNA862183	SAMEA10259683	na	representative genome	50390	50389	Diabrotica virgifera virgifera	na	na	latest	Chromosome	Major	Full	2022/07/29	PGI_DIABVI_V3a	ROTHAMSTED RESEARCH	GCA_917563875.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/563/875/GCF_917563875.1_PGI_DIABVI_V3a	na	na	na	haploid	invertebrate	2533404242	2533094815	33.000000	10	10	10	NCBI RefSeq	NCBI Diabrotica virgifera virgifera Annotation Release 101	2022/08/25	24968	19526	5234	na
GCF_002571385.2	PRJNA415215	SAMN03491624	LSMT00000000.1	representative genome	50429	50429	Stylophora pistillata	na	CSM Monaco	latest	Scaffold	Minor	Full	2017/10/17	Stylophora pistillata v1.1	KAUST	GCA_002571385.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/571/385/GCF_002571385.2_Stylophora_pistillata_v1.1	na	na	na	haploid	invertebrate	397587675	355709470	38.500000	0	5512	5512	NCBI RefSeq	NCBI Stylophora pistillata Annotation Release 100	2021/06/07	28498	24473	2605	18478295
GCF_000507365.1	PRJNA279932	SAMN02953824	ANCG00000000.1	representative genome	51031	51031	Necator americanus	na	na	latest	Scaffold	Major	Full	2013/12/20	N_ americanus_v1	The Genome Institute at Washington University	GCA_000507365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/365/GCF_000507365.1_N_americanus_v1	na	na	na	haploid	invertebrate	244075060	208173610	40.000000	0	11864	65213	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2015/08/12	19346	18836	490	24441737
GCF_932276165.1	PRJNA845908	SAMEA7520369	CAKNZZ000000000.1	representative genome	51655	51655	Plutella xylostella	na	na	latest	Chromosome	Major	Full	2022/03/10	ilPluXylo3.1	WELLCOME SANGER INSTITUTE	GCA_932276165.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/932/276/165/GCF_932276165.1_ilPluXylo3.1	na	na	na	haploid	invertebrate	323302761	323300961	38.500000	31	33	33	NCBI RefSeq	NCBI Plutella xylostella Annotation Release 103	2022/06/06	16283	13971	2258	na
GCF_943734655.1	PRJNA937740	SAMEA12928247	CALSDR000000000.2	representative genome	53552	53552	Sabethes cyaneus	na	na	latest	Chromosome	Major	Full	2022/09/15	idSabCyanKW18_F2	WELLCOME SANGER INSTITUTE	GCA_943734655.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/655/GCF_943734655.1_idSabCyanKW18_F2	na	na	na	haploid	invertebrate	676043992	676021992	40.000000	3	8	8	NCBI RefSeq	GCF_943734655.1-RS_2023_02	2023/02/24	14156	13094	805	na
GCF_025091365.1	PRJNA880328	SAMN30354038	JANVCY000000000.1	representative genome	58002	58002	Daktulosphaira vitifoliae	na	Bord-2020	latest	Scaffold	Major	Full	2022/09/08	ASM2509136v1	University of Texas at Austin	GCA_025091365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/091/365/GCF_025091365.1_ASM2509136v1	na	na	na	haploid	invertebrate	282588554	276161711	27.000000	0	8544	8544	NCBI RefSeq	NCBI Daktulosphaira vitifoliae Annotation Release 100	2022/09/14	17104	14650	2262	na
GCF_027563975.1	PRJNA934418	SAMN23384295	JAOPHU000000000.1	representative genome	58824	58824	Plodia interpunctella	na	USDA-ARS_2022_Savannah	latest	Chromosome	Major	Full	2023/01/09	ilPloInte3.1	United States Department of Agriculture	GCA_027563975.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/563/975/GCF_027563975.1_ilPloInte3.1	na	na	na	haploid	invertebrate	291316876	291314276	35.500000	31	45	45	NCBI RefSeq	GCF_027563975.1-RS_2023_02	2023/02/14	14977	13557	1341	na
GCF_016617805.1	PRJNA695304	SAMN12586630	VWMZ00000000.1	representative genome	59916	59916	Bactrocera tryoni	na	S06	latest	Chromosome	Major	Full	2021/01/19	CSIRO_BtryS06_freeze2	CSIRO	GCA_016617805.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/617/805/GCF_016617805.1_CSIRO_BtryS06_freeze2	na	na	na	haploid	invertebrate	570642875	570337370	36.500000	5	5891	5891	NCBI RefSeq	NCBI Bactrocera tryoni Annotation Release 100	2021/03/16	16748	14221	1438	20723608
GCF_943734845.2	PRJNA856686	SAMEA12928227	CALSEJ000000000.1	representative genome	62324	62324	Anopheles funestus	na	na	latest	Chromosome	Minor	Full	2022/06/24	idAnoFuneDA-416_04	WELLCOME SANGER INSTITUTE	GCA_943734845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/845/GCF_943734845.2_idAnoFuneDA-416_04	na	na	na	haploid	invertebrate	250698078	250689478	41.500000	3	329	329	NCBI RefSeq	NCBI Anopheles funestus Annotation Release 100	2022/07/14	14819	12092	2280	na
GCF_002532875.2	PRJNA414422	SAMN07256664	NJHO00000000.1	representative genome	62625	62625	Varroa jacobsoni	na	VJ856	latest	Scaffold	Minor	Full	2017/10/10	vjacob_1.0	Okinawa Institute of Science and Technology	GCA_002532875.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/532/875/GCF_002532875.2_vjacob_1.0	na	na	na	haploid	invertebrate	364328871	363926678	41.000000	0	4233	7577	NCBI RefSeq	NCBI Varroa jacobsoni Annotation Release 100	2017/10/19	15244	10521	4637	na
GCF_019393585.1	PRJNA892927	SAMN16551204	JADEYJ000000000.1	representative genome	63433	63433	Leptopilina boulardi	na	dan_hultmark-lab	latest	Scaffold	Major	Full	2021/07/29	ZJU_Lbou_2.1	CAS Center for Excellence in Molecular Plant Sciences / Institute of Plant Physiology and Ecology	GCA_019393585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/585/GCF_019393585.1_ZJU_Lbou_2.1	na	na	na	haploid	invertebrate	354804354	354797574	28.000000	0	409	409	NCBI RefSeq	NCBI Leptopilina boulardi Annotation Release 100	2022/10/21	15143	13647	1461	na
GCF_015476425.1	PRJNA759655	SAMN14582825	JABAIE000000000.1	representative genome	63436	63436	Leptopilina heterotoma	na	Lh14	latest	Contig	Major	Full	2020/11/15	ASM1547642v1	Institute of Plant Physiology and Ecology,SIBS,CAS	GCA_015476425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/476/425/GCF_015476425.1_ASM1547642v1	na	na	na	haploid	invertebrate	484694486	484694486	27.000000	0	396	396	NCBI RefSeq	NCBI Leptopilina heterotoma Annotation Release 100	2021/09/03	15576	14450	1081	na
